                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     798                                      538                  1.0000000000000000E+000                  1.0000000000000000E-004                  2.0000000000000000E+010                  1.4061102624590555E+008                  2.0023839219545670E+002                  1.5373387194189879E-008                  1.0316892855068605E-001                  4.1039484856395561E+001                  7.5970000000000004E-001                  2.5562114240537173E-005                  2.4017443788575954E-001                  1.7208036628528029E-005                  5.0407926026592772E-006                  4.6802246398865860E-005                  1.0497302391669289E-005                  1.0000182310758277E-002                  0.0000000000000000E+000                  7.5971385014830702E-003                  2.5562580265326658E-007                  2.4017881652414860E-003                  1.7208350349548645E-007                  5.0408845017314457E-008                  4.6803099654168843E-007                  1.0497493768785183E-007                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000182224186008E-002                  1.0315874105299759E-001                  1.0000181816411036E-002                  1.0314466058534545E-001                  3.3178213164122762E+003                  1.4800517080012041E+012                  6.5048659637855750E+015                  8.4950626953747077E-019                  8.4950626953747077E-019                  0.0000000000000000E+000                  3.5130613063235594E-020                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.3116299968000000E+017                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20200613" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                      11                  1.0000182308726601E-002                 -9.8645346075532792E-001                  2.3114564721420652E+000                 -3.7639885730420155E+000                  6.1080831973072964E+000                  7.5970000000000004E-001                  2.4019999999999997E-001                  9.9999999999988987E-005 
                                      12                  1.0000182307804946E-002                 -9.8645445474382865E-001                  2.3151198321536235E+000                 -3.7436658612978579E+000                  6.1320828244248151E+000                  7.5970000000000004E-001                  2.4019999999999997E-001                  9.9999999999988987E-005 
                                      13                  1.0000182306883291E-002                 -9.8645540329674319E-001                  2.3187668331312667E+000                 -3.7245838686880441E+000                  6.1548255621061472E+000                  7.5970000000000004E-001                  2.4019999999999997E-001                  9.9999999999988987E-005 
                                      14                  1.0000182305961636E-002                 -9.8645631108039045E-001                  2.3223032559292820E+000                 -3.7070490281261703E+000                  6.1759109771836735E+000                  7.5970000000000015E-001                  2.4019999999999997E-001                  9.9999999999877964E-005 
                                      15                  1.0000182305085906E-002                 -9.8645713950364577E-001                  2.3257283799143798E+000                 -3.6908840231853026E+000                  6.1955176751416694E+000                  7.5970000000000015E-001                  2.4019999999999997E-001                  9.9999999999877964E-005 
                                      16                  1.0000182304210174E-002                 -9.8645793766319922E-001                  2.3291314366789959E+000                 -3.6755465305939388E+000                  6.2142774462008301E+000                  7.5970000000000015E-001                  2.4019999999999997E-001                  9.9999999999877964E-005 
                                      17                  1.0000182303334444E-002                 -9.8645870813114678E-001                  2.3325110977493040E+000                 -3.6609640194136559E+000                  6.2322604390697727E+000                  7.5970000000000015E-001                  2.4019999999999997E-001                  9.9999999999877964E-005 
                                      18                  1.0000182302458712E-002                 -9.8645945316214012E-001                  2.3375343804269515E+000                 -3.6403689281751719E+000                  6.2579116005182138E+000                  7.5970000000000015E-001                  2.4019999999999997E-001                  9.9999999999877964E-005 
                                      19                  1.0000182300707252E-002                 -9.8646087422239226E-001                  2.3425016050879646E+000                 -3.6211494346023980E+000                  6.2821321345943328E+000                  7.5970000000000015E-001                  2.4019999999999997E-001                  9.9999999999877964E-005 
                                      20                  1.0000182299831522E-002                 -9.8646155399890412E-001                  2.3457817678427699E+000                 -3.6090242607913279E+000                  6.2975599504250770E+000                  7.5970000000000015E-001                  2.4019999999999997E-001                  9.9999999999877964E-005 
                                      21                  1.0000182298955790E-002                 -9.8646221506212006E-001                  2.3506570338529009E+000                 -3.5917713478591127E+000                  6.3197204681918242E+000                  7.5970000000000015E-001                  2.4019999999999997E-001                  9.9999999999877964E-005 
                                      22                  1.0000182297204330E-002                 -9.8646348570343412E-001                  2.3554828563399846E+000                 -3.5755421865168278E+000                  6.3408051404245871E+000                  7.5970000000000015E-001                  2.4019999999999997E-001                  9.9999999999877964E-005 
                                      23                  1.0000182296328600E-002                 -9.8646409772487886E-001                  2.3586732992609352E+000                 -3.5652424171603188E+000                  6.3543136243101870E+000                  7.5970000000000004E-001                  2.4020000000000000E-001                  9.9999999999988987E-005 
                                      24                  1.0000182295452869E-002                 -9.8646469540482529E-001                  2.3634222853606830E+000                 -3.5505108988122545E+000                  6.3738198790787726E+000                  7.5970000000000004E-001                  2.4020000000000000E-001                  9.9999999999988987E-005 
                                      25                  1.0000182293701409E-002                 -9.8646585090440453E-001                  2.3697034264854033E+000                 -3.5321087782737743E+000                  6.3985362018385636E+000                  7.5970000000000004E-001                  2.4020000000000000E-001                  9.9999999999988987E-005 
                                      26                  1.0000182291949947E-002                 -9.8646695847410371E-001                  2.3761051544711878E+000                 -3.5145676881837118E+000                  6.4225125399666512E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      27                  1.0000182290107492E-002                 -9.8646807747311838E-001                  2.3826622661624941E+000                 -3.4978765642827701E+000                  6.4457945385734909E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      28                  1.0000182288265037E-002                 -9.8646915429004589E-001                  2.3892422264245230E+000                 -3.4823921030296852E+000                  6.4678918813647552E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      29                  1.0000182286422582E-002                 -9.8647019339780251E-001                  2.3956427946301684E+000                 -3.4677980458242263E+000                  6.4889193138899763E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      30                  1.0000182284580125E-002                 -9.8647119817459405E-001                  2.4017483262913437E+000                 -3.4538806577523884E+000                  6.5089756775868821E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      31                  1.0000182282737670E-002                 -9.8647217126944364E-001                  2.4075850855508505E+000                 -3.4405806871871678E+000                  6.5281467195446599E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      32                  1.0000182280895215E-002                 -9.8647311502186508E-001                  2.4131749055716107E+000                 -3.4278446810795198E+000                  6.5465073079764311E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      33                  1.0000182279052760E-002                 -9.8647403150581514E-001                  2.4185360725040090E+000                 -3.4156245653678727E+000                  6.5641231980905941E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      34                  1.0000182277210305E-002                 -9.8647492256686065E-001                  2.4264991830624840E+000                 -3.3976414007375668E+000                  6.5901214121042386E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      35                  1.0000182273333966E-002                 -9.8647672124337948E-001                  2.4340052809829094E+000                 -3.3802690497859733E+000                  6.6150501881290449E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      36                  1.0000182271395798E-002                 -9.8647758532489094E-001                  2.4388034723335483E+000                 -3.3692410483604069E+000                  6.6309084335648016E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      37                  1.0000182269457630E-002                 -9.8647842774605987E-001                  2.4457143849268856E+000                 -3.3534462964501870E+000                  6.6536604093847602E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      38                  1.0000182265581293E-002                 -9.8648005242748493E-001                  2.4521769769980435E+000                 -3.3383346925119510E+000                  6.6752798634086110E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      39                  1.0000182263643123E-002                 -9.8648083699483202E-001                  2.4563299988987684E+000                 -3.3286800843044162E+000                  6.6891172681394462E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      40                  1.0000182261704956E-002                 -9.8648160431736243E-001                  2.4625506833420441E+000                 -3.3143084301236918E+000                  6.7097555589402713E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      41                  1.0000182257627261E-002                 -9.8648316614413301E-001                  2.4704715839033380E+000                 -3.2957919241145288E+000                  6.7362546808005872E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      42                  1.0000182253549565E-002                 -9.8648466279652802E-001                  2.4760769761491783E+000                 -3.2825774505313818E+000                  6.7551193868993638E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      43                  1.0000182251510718E-002                 -9.8648538870156399E-001                  2.4797016994438490E+000                 -3.2740947663114479E+000                  6.7672555461687196E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      44                  1.0000182249471872E-002                 -9.8648610056925401E-001                  2.4849823732060030E+000                 -3.2618255110058132E+000                  6.7848467727636166E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      45                  1.0000182245394177E-002                 -9.8648748465554315E-001                  2.4918554260545576E+000                 -3.2457875981684028E+000                  6.8078122801603911E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      46                  1.0000182241104681E-002                 -9.8648888785988820E-001                  2.4985511553667359E+000                 -3.2301884389529296E+000                  6.8301625616796962E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      47                  1.0000182236815187E-002                 -9.8649024157070164E-001                  2.5049250851932809E+000                 -3.2153617992472028E+000                  6.8514189585249206E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      48                  1.0000182232525691E-002                 -9.8649154985837872E-001                  2.5110019299627702E+000                 -3.2012293982333140E+000                  6.8716835721611478E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      49                  1.0000182228236197E-002                 -9.8649281626948737E-001                  2.5169531858053524E+000                 -3.1873831833307897E+000                  6.8915363086735084E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      50                  1.0000182223723918E-002                 -9.8649410666295889E-001                  2.5227744586597045E+000                 -3.1738043412775174E+000                  6.9109912073100110E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      51                  1.0000182219211638E-002                 -9.8649535734561211E-001                  2.5283359372139209E+000                 -3.1607987047231245E+000                  6.9296120424379364E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      52                  1.0000182214699359E-002                 -9.8649657114017231E-001                  2.5336583366382310E+000                 -3.1483196561996789E+000                  6.9474674016365698E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      53                  1.0000182210187079E-002                 -9.8649775056354017E-001                  2.5415527565919764E+000                 -3.1299657717793683E+000                  6.9738013376422376E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      54                  1.0000182200693845E-002                 -9.8650012926198771E-001                  2.5489897093640135E+000                 -3.1122617164267825E+000                  6.9990334793773412E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      55                  1.0000182195947229E-002                 -9.8650127111609875E-001                  2.5537478164076419E+000                 -3.1010399038559884E+000                  7.0150757778804760E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      56                  1.0000182191200611E-002                 -9.8650238385222477E-001                  2.5584539454960793E+000                 -3.0899458809046694E+000                  7.0309411466559606E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      57                  1.0000182186207506E-002                 -9.8650352485878612E-001                  2.5631059649721957E+000                 -3.0789790838177531E+000                  7.0466279114498080E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      58                  1.0000182181214399E-002                 -9.8650463742207362E-001                  2.5698253830595630E+000                 -3.0632845329138396E+000                  7.0691444895401272E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      59                  1.0000182171228188E-002                 -9.8650678359670740E-001                  2.5784428182362671E+000                 -3.0430153675720568E+000                  7.0981698835398515E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      60                  1.0000182160723436E-002                 -9.8650893829916364E-001                  2.5846601567817933E+000                 -3.0282642211910065E+000                  7.1192411805242291E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      61                  1.0000182155471061E-002                 -9.8650997968330245E-001                  2.5886651478907790E+000                 -3.0188345063392212E+000                  7.1327414825946320E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      62                  1.0000182150218686E-002                 -9.8651099870712056E-001                  2.5946752915540250E+000                 -3.0047870240942003E+000                  7.1528958187238914E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      63                  1.0000182139168513E-002                 -9.8651307436038027E-001                  2.6023480291702148E+000                 -2.9866722022943648E+000                  7.1788055497147685E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      64                  1.0000182128118340E-002                 -9.8651506524496479E-001                  2.6097711530496643E+000                 -2.9691446896671718E+000                  7.2038733425545383E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      65                  1.0000182116494474E-002                 -9.8651707668090283E-001                  2.6169588331731957E+000                 -2.9521654930906887E+000                  7.2281564446781434E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      66                  1.0000182104870605E-002                 -9.8651901102141504E-001                  2.6239458093751566E+000                 -2.9356924794817876E+000                  7.2517347953528501E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      67                  1.0000182092643303E-002                 -9.8652097007221839E-001                  2.6307401010896379E+000                 -2.9196936112654979E+000                  7.2746502381113975E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      68                  1.0000182080416000E-002                 -9.8652285829225128E-001                  2.6373672437983866E+000                 -2.9041305097614258E+000                  7.2969679658658775E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      69                  1.0000182067553987E-002                 -9.8652477463636079E-001                  2.6438284360039979E+000                 -2.8889744537041842E+000                  7.3187187984225854E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      70                  1.0000182054691975E-002                 -9.8652662528124424E-001                  2.6501422012840399E+000                 -2.8741884437338072E+000                  7.3399570220205304E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      71                  1.0000182041162355E-002                 -9.8652850684664462E-001                  2.6547735559242946E+000                 -2.8632721351139732E+000                  7.3556104777133040E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      72                  1.0000182034397547E-002                 -9.8652942428567691E-001                  2.6577828093775584E+000                 -2.8562199985604679E+000                  7.3657412876448998E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      73                  1.0000182027632736E-002                 -9.8653032695317666E-001                  2.6623357949611930E+000                 -2.8456096334861383E+000                  7.3810099003343472E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      74                  1.0000182013400917E-002                 -9.8653218017099542E-001                  2.6682289748270094E+000                 -2.8317636675234605E+000                  7.4008872881190726E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      75                  1.0000181999169097E-002                 -9.8653397525994446E-001                  2.6740013687575153E+000                 -2.8181829746081353E+000                  7.4203772006003677E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      76                  1.0000181984198686E-002                 -9.8653580539855412E-001                  2.6796527032980784E+000                 -2.8048554469310276E+000                  7.4394917492543629E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      77                  1.0000181969228274E-002                 -9.8653758024940330E-001                  2.6851999828682120E+000                 -2.7917636672463297E+000                  7.4582655810706777E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      78                  1.0000181953481003E-002                 -9.8653939178576266E-001                  2.6906437410316255E+000                 -2.7788995863800001E+000                  7.4767072602715423E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      79                  1.0000181937733733E-002                 -9.8654115047185753E-001                  2.6959990605255846E+000                 -2.7662479107120497E+000                  7.4948474359289934E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      80                  1.0000181921169351E-002                 -9.8654294732211745E-001                  2.7012648193302855E+000                 -2.7538022005275349E+000                  7.5126918962049709E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      81                  1.0000181904604969E-002                 -9.8654469343168016E-001                  2.7064535336559397E+000                 -2.7415484817593678E+000                  7.5302680556829111E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      82                  1.0000181887181150E-002                 -9.8654647906078663E-001                  2.7115625436190434E+000                 -2.7294815841542945E+000                  7.5475795043529015E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      83                  1.0000181869757331E-002                 -9.8654821578013285E-001                  2.7191633615082624E+000                 -2.7117210781907093E+000                  7.5731491212414275E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      84                  1.0000181833101763E-002                 -9.8655172308516337E-001                  2.7264765408606961E+000                 -2.6942972800582696E+000                  7.5981022507583855E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      85                  1.0000181813823197E-002                 -9.8655349520256852E-001                  2.7313126060473585E+000                 -2.6828781161760391E+000                  7.6145049736866666E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      86                  1.0000181794544628E-002                 -9.8655522135273754E-001                  2.7360907733878852E+000                 -2.6715977749490203E+000                  7.6307133047827103E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      87                  1.0000181774266034E-002                 -9.8655699051048751E-001                  2.7408080096431866E+000                 -2.6604536252422002E+000                  7.6467264976166804E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      88                  1.0000181753987439E-002                 -9.8655871486933566E-001                  2.7478465384450788E+000                 -2.6439864044606090E+000                  7.6704639932228114E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      89                  1.0000181711326618E-002                 -9.8656220755600887E-001                  2.7569780008345148E+000                 -2.6224433565504750E+000                  7.7014595430346269E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      90                  1.0000181666453228E-002                 -9.8656570367910390E-001                  2.7636527923944181E+000                 -2.6065771589308611E+000                  7.7242528264529096E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      91                  1.0000181642852969E-002                 -9.8656747646524467E-001                  2.7680843460958275E+000                 -2.5961388334292819E+000                  7.7392962633829168E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      92                  1.0000181619252707E-002                 -9.8656920717115737E-001                  2.7747131482278160E+000                 -2.5806748397348875E+000                  7.7616565423365795E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      93                  1.0000181569604569E-002                 -9.8657272077923430E-001                  2.7833417681804677E+000                 -2.5603715519624357E+000                  7.7909571860264402E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      94                  1.0000181517382103E-002                 -9.8657624785677345E-001                  2.7918177781432356E+000                 -2.5404010806886235E+000                  7.8197831695597300E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      95                  1.0000181462452041E-002                 -9.8657979115604733E-001                  2.7980269575336170E+000                 -2.5256123339808156E+000                  7.8410703348105635E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      96                  1.0000181433563139E-002                 -9.8658159229845022E-001                  2.8021538192918745E+000                 -2.5158441909688438E+000                  7.8551593333778564E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      97                  1.0000181404674239E-002                 -9.8658335340345316E-001                  2.8083338296914602E+000                 -2.5013194289153033E+000                  7.8761568190825821E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      98                  1.0000181343901302E-002                 -9.8658693641091622E-001                  2.8163982369149925E+000                 -2.4821679365601819E+000                  7.9037683947777628E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                      99                  1.0000181279978222E-002                 -9.8659054264957713E-001                  2.8243526757321376E+000                 -2.4632601316321878E+000                  7.9310340169025233E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                     100                  1.0000181212741981E-002                 -9.8659417429342822E-001                  2.8302121711496562E+000                 -2.4492323265242435E+000                  7.9512300179820992E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
                                     101                  1.0000181177381559E-002                 -9.8659602355211495E-001                  2.8341200865609273E+000                 -2.4399551395790766E+000                  7.9646241271820708E+000                  7.5970000000000004E-001                  2.4020000000000002E-001                  9.9999999999988987E-005 
